"individual","Block","trait","trait_id"
1399,4,0.177,"Thickness.TreatD"
1400,2,0.142,"Thickness.TreatD"
1401,2,0.125,"Thickness.TreatD"
1408,6,0.161,"Thickness.TreatD"
1409,2,0.151,"Thickness.TreatD"
1417,2,0.183,"Thickness.TreatD"
1418,4,0.184,"Thickness.TreatD"
1419,2,0.175,"Thickness.TreatD"
1423,4,0.13,"Thickness.TreatD"
1424,4,0.164,"Thickness.TreatD"
1429,2,0.167,"Thickness.TreatD"
1430,2,NA,"Thickness.TreatD"
1433,6,0.126,"Thickness.TreatD"
1434,4,NA,"Thickness.TreatD"
1435,2,0.216,"Thickness.TreatD"
1436,4,0.157,"Thickness.TreatD"
1438,4,0.119,"Thickness.TreatD"
1439,6,0.125,"Thickness.TreatD"
1441,4,0.142,"Thickness.TreatD"
1442,2,0.125,"Thickness.TreatD"
1446,2,0.133,"Thickness.TreatD"
1447,4,0.152,"Thickness.TreatD"
1448,2,0.172,"Thickness.TreatD"
1449,6,NA,"Thickness.TreatD"
1450,6,0.171,"Thickness.TreatD"
1452,4,0.154,"Thickness.TreatD"
1454,6,0.128,"Thickness.TreatD"
1455,2,0.161,"Thickness.TreatD"
1456,6,0.188,"Thickness.TreatD"
1459,6,0.101,"Thickness.TreatD"
1461,4,0.143,"Thickness.TreatD"
1463,6,0.117,"Thickness.TreatD"
1464,6,0.125,"Thickness.TreatD"
1466,4,0.135,"Thickness.TreatD"
1467,4,0.171,"Thickness.TreatD"
1468,6,0.162,"Thickness.TreatD"
1469,4,NA,"Thickness.TreatD"
1470,6,0.139,"Thickness.TreatD"
1471,2,0.181,"Thickness.TreatD"
1476,2,0.135,"Thickness.TreatD"
1478,6,NA,"Thickness.TreatD"
1480,4,0.174,"Thickness.TreatD"
1481,6,0.158,"Thickness.TreatD"
1482,4,0.241,"Thickness.TreatD"
1483,4,NA,"Thickness.TreatD"
1485,2,0.16,"Thickness.TreatD"
1494,4,0.135,"Thickness.TreatD"
1495,2,0.143,"Thickness.TreatD"
1504,2,0.155,"Thickness.TreatD"
1505,6,0.192,"Thickness.TreatD"
1506,4,0.162,"Thickness.TreatD"
1509,2,0.177,"Thickness.TreatD"
1511,4,0.155,"Thickness.TreatD"
1513,4,NA,"Thickness.TreatD"
1514,2,0.162,"Thickness.TreatD"
1517,4,0.17,"Thickness.TreatD"
1519,6,0.135,"Thickness.TreatD"
1521,6,0.119,"Thickness.TreatD"
1525,4,NA,"Thickness.TreatD"
1529,6,0.14,"Thickness.TreatD"
1530,2,0.155,"Thickness.TreatD"
1531,2,0.142,"Thickness.TreatD"
1533,2,0.135,"Thickness.TreatD"
1534,4,0.169,"Thickness.TreatD"
1540,2,0.171,"Thickness.TreatD"
1541,2,0.163,"Thickness.TreatD"
1544,6,0.164,"Thickness.TreatD"
1548,2,0.146,"Thickness.TreatD"
1549,6,0.135,"Thickness.TreatD"
1550,6,0.126,"Thickness.TreatD"
1563,6,0.159,"Thickness.TreatD"
1564,2,0.164,"Thickness.TreatD"
1566,6,0.123,"Thickness.TreatD"
1567,4,0.163,"Thickness.TreatD"
1568,2,0.172,"Thickness.TreatD"
1573,6,NA,"Thickness.TreatD"
1618,6,0.134,"Thickness.TreatD"
1619,4,0.167,"Thickness.TreatD"
1621,2,0.219,"Thickness.TreatD"
1622,4,0.162,"Thickness.TreatD"
1662,4,0.208,"Thickness.TreatD"
1666,4,0.151,"Thickness.TreatD"
2,1,0.162,"Thickness.TreatW"
5,3,0.118,"Thickness.TreatW"
92,5,0.127,"Thickness.TreatW"
93,5,0.159,"Thickness.TreatW"
95,1,0.233,"Thickness.TreatW"
97,5,0.199,"Thickness.TreatW"
156,3,0.147,"Thickness.TreatW"
157,5,0.135,"Thickness.TreatW"
158,1,NA,"Thickness.TreatW"
293,1,NA,"Thickness.TreatW"
295,3,0.11,"Thickness.TreatW"
1196,1,0.174,"Thickness.TreatW"
1198,3,0.117,"Thickness.TreatW"
1200,5,0.187,"Thickness.TreatW"
1202,5,0.239,"Thickness.TreatW"
1203,3,0.127,"Thickness.TreatW"
1210,3,0.17,"Thickness.TreatW"
1211,1,0.142,"Thickness.TreatW"
1214,1,0.127,"Thickness.TreatW"
1215,3,0.152,"Thickness.TreatW"
1216,5,0.105,"Thickness.TreatW"
1217,5,0.18,"Thickness.TreatW"
1218,5,NA,"Thickness.TreatW"
1219,1,0.16,"Thickness.TreatW"
1220,5,0.159,"Thickness.TreatW"
1222,5,0.225,"Thickness.TreatW"
1224,1,0.186,"Thickness.TreatW"
1225,1,0.141,"Thickness.TreatW"
1226,3,0.13,"Thickness.TreatW"
1229,1,0.135,"Thickness.TreatW"
1232,3,0.145,"Thickness.TreatW"
1236,5,0.124,"Thickness.TreatW"
1239,1,NA,"Thickness.TreatW"
1254,1,0.137,"Thickness.TreatW"
1255,5,0.14,"Thickness.TreatW"
1257,1,0.141,"Thickness.TreatW"
1259,3,0.152,"Thickness.TreatW"
1260,5,0.181,"Thickness.TreatW"
1264,3,0.182,"Thickness.TreatW"
1265,1,0.175,"Thickness.TreatW"
1266,5,NA,"Thickness.TreatW"
1267,3,0.116,"Thickness.TreatW"
1268,1,0.2,"Thickness.TreatW"
1271,5,0.126,"Thickness.TreatW"
1272,3,NA,"Thickness.TreatW"
1273,1,0.14,"Thickness.TreatW"
1275,1,0.177,"Thickness.TreatW"
1276,3,NA,"Thickness.TreatW"
1277,5,NA,"Thickness.TreatW"
1278,3,0.184,"Thickness.TreatW"
1280,3,0.133,"Thickness.TreatW"
1286,3,0.235,"Thickness.TreatW"
1287,5,0.151,"Thickness.TreatW"
1289,1,0.15,"Thickness.TreatW"
1290,3,NA,"Thickness.TreatW"
1291,3,0.101,"Thickness.TreatW"
1294,5,0.123,"Thickness.TreatW"
1295,3,0.161,"Thickness.TreatW"
1297,5,0.118,"Thickness.TreatW"
1300,1,0.13,"Thickness.TreatW"
1301,5,NA,"Thickness.TreatW"
1302,3,0.172,"Thickness.TreatW"
1303,1,0.205,"Thickness.TreatW"
1305,3,0.15,"Thickness.TreatW"
1306,5,0.138,"Thickness.TreatW"
1307,1,0.174,"Thickness.TreatW"
1310,5,0.161,"Thickness.TreatW"
1311,3,0.148,"Thickness.TreatW"
1312,1,0.162,"Thickness.TreatW"
1314,1,0.162,"Thickness.TreatW"
1315,1,0.147,"Thickness.TreatW"
1316,3,0.119,"Thickness.TreatW"
1317,5,NA,"Thickness.TreatW"
1323,3,0.147,"Thickness.TreatW"
1326,5,0.141,"Thickness.TreatW"
1329,1,0.155,"Thickness.TreatW"
1330,3,0.099,"Thickness.TreatW"
1333,5,0.151,"Thickness.TreatW"
1336,3,0.127,"Thickness.TreatW"
1340,3,0.136,"Thickness.TreatW"
1341,5,0.163,"Thickness.TreatW"
1342,3,NA,"Thickness.TreatW"
1345,3,0.112,"Thickness.TreatW"
1347,5,0.146,"Thickness.TreatW"
1348,5,0.122,"Thickness.TreatW"
1349,3,NA,"Thickness.TreatW"
1350,3,0.136,"Thickness.TreatW"
1353,5,NA,"Thickness.TreatW"
1354,5,0.108,"Thickness.TreatW"
1355,1,0.151,"Thickness.TreatW"
1356,3,0.122,"Thickness.TreatW"
1358,5,NA,"Thickness.TreatW"
1361,1,0.148,"Thickness.TreatW"
1367,3,0.112,"Thickness.TreatW"
1368,1,0.167,"Thickness.TreatW"
1369,5,0.211,"Thickness.TreatW"
1371,1,NA,"Thickness.TreatW"
1372,5,0.246,"Thickness.TreatW"
1373,5,0.192,"Thickness.TreatW"
1374,1,0.261,"Thickness.TreatW"
1375,3,0.165,"Thickness.TreatW"
1378,5,0.146,"Thickness.TreatW"
1388,5,0.171,"Thickness.TreatW"
1390,3,0.272,"Thickness.TreatW"
1391,1,0.14,"Thickness.TreatW"
1394,5,0.151,"Thickness.TreatW"
1396,1,0.146,"Thickness.TreatW"
1398,5,0.121,"Thickness.TreatW"
1402,3,0.097,"Thickness.TreatW"
1403,1,0.141,"Thickness.TreatW"
1407,1,0.141,"Thickness.TreatW"
1410,5,0.136,"Thickness.TreatW"
1420,5,0.141,"Thickness.TreatW"
1421,1,NA,"Thickness.TreatW"
1425,5,0.132,"Thickness.TreatW"
1426,1,0.148,"Thickness.TreatW"
1427,1,0.176,"Thickness.TreatW"
1428,5,0.136,"Thickness.TreatW"
1431,1,0.145,"Thickness.TreatW"
1432,3,0.146,"Thickness.TreatW"
1437,5,0.111,"Thickness.TreatW"
1440,3,0.11,"Thickness.TreatW"
1443,3,0.18,"Thickness.TreatW"
1444,5,0.143,"Thickness.TreatW"
1445,3,0.114,"Thickness.TreatW"
1451,3,0.128,"Thickness.TreatW"
1453,1,0.152,"Thickness.TreatW"
1457,5,NA,"Thickness.TreatW"
1458,1,0.184,"Thickness.TreatW"
1460,1,0.176,"Thickness.TreatW"
1462,1,0.177,"Thickness.TreatW"
1465,3,0.157,"Thickness.TreatW"
1473,5,0.099,"Thickness.TreatW"
1474,1,0.126,"Thickness.TreatW"
1475,3,0.111,"Thickness.TreatW"
1477,1,0.132,"Thickness.TreatW"
1479,1,0.169,"Thickness.TreatW"
1484,1,0.134,"Thickness.TreatW"
1486,3,NA,"Thickness.TreatW"
1487,3,0.129,"Thickness.TreatW"
1488,1,0.174,"Thickness.TreatW"
1489,1,0.148,"Thickness.TreatW"
1490,5,0.138,"Thickness.TreatW"
1491,5,NA,"Thickness.TreatW"
1492,3,0.152,"Thickness.TreatW"
1493,3,0.151,"Thickness.TreatW"
1496,3,0.18,"Thickness.TreatW"
1497,5,0.192,"Thickness.TreatW"
1498,1,0.176,"Thickness.TreatW"
1499,5,0.132,"Thickness.TreatW"
1500,1,0.137,"Thickness.TreatW"
1507,3,0.125,"Thickness.TreatW"
1508,5,0.164,"Thickness.TreatW"
1510,1,0.152,"Thickness.TreatW"
1512,1,0.151,"Thickness.TreatW"
1516,3,0.232,"Thickness.TreatW"
1518,3,0.147,"Thickness.TreatW"
1520,1,0.157,"Thickness.TreatW"
1526,5,NA,"Thickness.TreatW"
1527,1,0.169,"Thickness.TreatW"
1528,3,0.101,"Thickness.TreatW"
1532,3,0.206,"Thickness.TreatW"
1535,5,0.148,"Thickness.TreatW"
1542,5,0.12,"Thickness.TreatW"
1543,1,0.132,"Thickness.TreatW"
1545,5,0.174,"Thickness.TreatW"
1546,5,0.138,"Thickness.TreatW"
1547,3,0.13,"Thickness.TreatW"
1561,1,0.141,"Thickness.TreatW"
1562,5,0.155,"Thickness.TreatW"
1565,1,0.16,"Thickness.TreatW"
1569,3,0.141,"Thickness.TreatW"
1570,5,0.122,"Thickness.TreatW"
1571,3,0.143,"Thickness.TreatW"
1572,1,0.159,"Thickness.TreatW"
1574,3,NA,"Thickness.TreatW"
1575,1,0.167,"Thickness.TreatW"
1620,1,0.154,"Thickness.TreatW"
1623,3,0.159,"Thickness.TreatW"
1624,5,NA,"Thickness.TreatW"
1625,5,0.138,"Thickness.TreatW"
1626,3,0.121,"Thickness.TreatW"
1663,3,0.163,"Thickness.TreatW"
1664,1,0.15,"Thickness.TreatW"
1665,5,0.141,"Thickness.TreatW"
1700,1,0.223,"Thickness.TreatW"
